"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"844",1,0,1,0,1,1,1,1,1,1,0,1,1,0,1
"845",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"846",0,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"847",0,0,0,0,0,1,1,1,0,1,0,0,1,0,1
"848",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"849",0,0,0,0,1,0,1,1,0,1,0,0,1,1,0
"850",0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
"851",0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
"852",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
"853",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
"854",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
"855",0,0,0,0,0,1,1,0,1,1,0,0,1,1,1
"856",0,0,0,0,1,1,0,1,0,1,0,1,1,1,1
"857",0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
"858",0,0,0,0,0,1,1,1,0,1,0,0,1,1,1
"859",0,0,0,0,1,1,0,1,1,1,0,1,1,1,0
"860",0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
"861",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"862",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
"863",0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
"864",0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
"865",0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"866",0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
"867",0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
"868",0,0,0,0,0,1,0,0,0,1,1,1,0,0,0
"869",1,0,0,1,1,1,1,0,1,1,1,1,1,1,1
"870",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"871",0,0,0,0,0,0,1,0,0,1,0,1,1,1,1
"872",0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
"873",1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
"874",1,0,0,0,1,1,0,1,1,1,0,1,1,0,1
"875",0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
"876",0,0,0,0,0,1,0,1,0,1,0,1,1,0,1
"877",1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"878",0,0,1,1,0,1,1,0,1,1,0,1,1,0,1
"879",1,0,0,1,0,1,1,1,1,1,0,1,1,1,1
"880",1,0,1,0,0,1,0,1,0,1,0,1,1,1,1
"881",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
"882",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"883",0,0,1,0,1,1,0,0,1,0,0,1,1,1,0
"884",1,0,1,1,0,1,0,1,1,1,0,1,1,1,0
"885",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
"886",0,0,0,0,1,0,1,1,0,1,0,0,1,0,0
"887",0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
"888",1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
"889",0,1,0,0,0,0,1,0,0,1,0,1,1,1,0
"890",1,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"891",1,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"892",0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
"893",0,0,0,0,1,0,1,1,1,1,0,0,1,1,0
"894",0,0,0,0,1,1,1,0,0,1,0,1,1,0,0
"895",0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
"896",0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
"897",0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
"898",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"899",0,0,0,0,0,0,0,1,1,0,0,1,1,1,0
"900",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"901",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"902",0,0,0,0,0,0,1,1,1,1,0,1,1,0,1
"903",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"904",1,0,0,1,0,1,0,1,0,1,1,1,1,1,1
"905",0,0,0,0,0,1,1,1,0,1,0,1,1,0,1
"906",0,0,0,1,1,1,0,1,1,1,0,1,1,0,0
"907",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"908",0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
"909",0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
"910",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"911",0,0,0,1,0,1,1,1,1,1,1,1,1,1,0
"912",1,0,1,1,1,1,1,1,1,1,0,0,1,1,0
"913",1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
"914",0,1,0,0,1,1,0,1,1,1,0,1,1,1,1
"915",1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
"916",0,0,0,0,0,1,1,0,1,1,0,1,1,0,1
"917",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"918",1,0,1,0,0,1,1,1,0,1,0,1,1,1,1
"919",0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
"920",0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"921",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"922",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"923",0,0,0,0,1,1,1,0,1,1,0,0,1,1,0
"924",0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
"925",0,0,0,0,0,1,1,0,0,1,0,1,1,1,0
"926",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"927",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"928",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"929",0,0,1,0,1,1,1,1,1,1,0,1,1,1,0
"930",0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
"931",0,0,1,0,1,1,0,1,1,1,0,1,1,0,1
"932",0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
"933",0,0,0,0,0,1,0,0,1,1,0,1,1,1,1
"934",0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
"935",0,0,0,0,0,0,1,0,0,1,0,0,1,1,1
"936",0,0,0,0,0,1,0,1,0,1,0,1,1,1,1
"937",0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
"938",0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"939",0,0,0,0,1,1,1,1,1,1,0,1,1,1,1
"940",0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
"941",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"942",0,0,1,0,0,1,1,0,1,1,0,1,1,1,1
"943",0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
"944",0,0,1,0,1,0,0,1,1,1,0,1,1,1,0
"945",0,1,0,0,0,1,0,1,0,1,0,1,1,1,0
"946",0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"947",0,0,1,0,0,1,1,0,1,1,0,1,1,0,1
"948",0,0,0,1,1,1,0,0,0,1,0,1,1,0,0
"949",0,0,0,0,0,1,1,0,0,1,0,0,1,1,1
"950",1,0,1,1,1,1,1,1,1,1,0,1,1,0,1
"951",1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"952",1,0,0,1,0,1,1,0,0,1,0,1,1,1,1
"953",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"954",0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
"955",1,0,1,0,0,1,0,1,1,1,0,1,1,0,1
"956",0,0,0,0,0,1,1,1,0,1,0,1,1,0,0
"957",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"958",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"959",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"960",1,0,0,1,0,0,1,0,1,1,1,1,1,1,1
"961",0,0,0,0,0,1,0,1,1,1,0,1,1,1,1
"962",0,0,0,0,1,1,1,1,0,1,0,1,1,0,1
"963",0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
"964",0,0,0,0,0,0,1,0,1,1,0,1,1,0,0
"965",0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
"966",0,0,1,0,1,0,0,1,1,1,0,1,1,0,0
"967",0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"968",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"969",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"970",0,0,0,0,0,0,1,0,0,1,0,1,1,1,0
"971",1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
"972",0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
"973",1,0,0,0,1,0,0,1,1,1,1,1,1,1,1
"974",0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
"975",0,0,1,1,0,0,0,1,1,1,0,1,1,1,1
"976",0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"977",0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
"978",0,0,0,0,1,1,1,0,1,1,0,1,1,1,1
"979",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"980",1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"981",0,0,0,0,1,1,0,0,0,1,0,1,1,1,1
"982",0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
"983",0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
"984",0,0,0,0,1,1,0,1,1,1,1,1,1,1,1
"985",1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
"986",0,0,0,1,1,1,0,1,1,1,0,1,1,1,1
"987",0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
"988",0,0,0,0,0,0,0,1,1,1,0,1,1,1,1
"989",0,1,1,0,0,1,0,0,1,1,1,1,1,1,0
"990",0,0,0,0,1,0,1,0,0,1,0,1,1,1,1
"991",1,0,1,0,1,1,1,1,0,1,1,1,1,1,1
"992",0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
"993",0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
"994",1,0,0,1,0,1,1,0,1,1,1,1,1,1,1
"995",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"996",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
"997",0,0,0,0,0,1,0,0,0,1,1,1,1,0,1
"998",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"999",0,0,0,0,0,1,1,0,0,1,0,1,1,1,1
"1000",0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
